customer_id,signup_date,state,acquisition_channel
2454,2025-11-23,TX,paid_search
2455,2025-10-06,PA,paid_social
2456,2025-10-31,CA,paid_search
2457,2025-03-12,CA,email
2458,2024-08-02,AZ,organic_search
2459,2025-03-23,NJ,organic_search
2460,2024-10-16,CA,organic_search
2461,2024-02-26,TX,paid_search
2462,2025-06-23,FL,paid_social
2463,2025-05-23,WA,referral
2464,2024-02-21,AZ,paid_social
2465,2023-09-13,NV,organic_search
2466,2024-04-17,LA,paid_social
2467,2025-02-13,TX,paid_social
2468,2025-05-24,FL,affiliate
2469,2024-10-01,MD,email
2470,2025-10-27,CA,organic_search
2471,2024-06-07,FL,paid_search
2472,2024-12-16,LA,organic_search
2473,2025-09-13,IL,email
2474,2025-10-07,NM,paid_social
2475,2024-03-10,NY,paid_search
2476,2024-03-13,NJ,paid_social
2477,2024-08-31,OR,organic_search
2478,2025-06-09,NY,organic_search
2479,2024-06-08,MD,paid_search
2480,2024-07-04,WI,organic_search
2481,2025-09-27,TX,organic_search
2482,2024-01-01,FL,paid_social
2483,2025-12-11,CO,paid_social
2484,2024-06-15,NJ,paid_search
2485,2025-09-23,CA,organic_search
2486,2025-10-04,MA,referral
2487,2024-05-10,CA,paid_social
2488,2024-02-02,MA,organic_search
2489,2025-12-06,TN,organic_search
2490,2024-09-07,CA,affiliate
2491,2025-07-09,IL,email
2492,2025-02-06,WA,organic_search
2493,2025-03-10,AZ,referral
2494,2025-06-03,WI,organic_search
2495,2025-05-27,FL,affiliate
2496,2024-10-15,OH,organic_search
2497,2025-04-02,AZ,organic_search
2498,2025-11-18,CA,email
2499,2025-06-20,NY,organic_search
2500,2023-11-21,PA,paid_search
2501,2024-02-26,VA,referral
2502,2024-07-29,WA,email
2503,2025-06-13,WI,paid_social
2504,2025-06-14,TX,organic_search
2505,2024-05-18,WI,paid_search
2506,2025-03-08,FL,organic_search
2507,2025-07-20,IL,referral
2508,2025-05-30,PA,paid_social
2509,2024-04-09,KY,paid_search
2510,2025-07-27,TX,paid_social
2511,2024-09-13,TX,referral
2512,2024-03-02,FL,paid_social
2513,2025-04-09,TN,paid_social
2514,2025-06-17,CA,email
2515,2024-12-17,OH,email
2516,2025-04-28,PA,organic_search
2517,2023-11-16,CA,paid_social
2518,2025-01-01,MI,paid_social
2519,2025-06-01,MI,organic_search
2520,2024-07-18,OK,organic_search
2521,2025-08-19,TN,paid_social
2522,2025-01-30,MO,organic_search
2523,2024-09-17,UT,referral
2524,2025-11-28,MO,referral
2525,2025-07-19,NY,organic_search
2526,2025-03-08,NC,paid_search
2527,2024-02-27,GA,organic_search
2528,2025-02-02,NY,paid_search
2529,2024-11-25,OR,email
2530,2025-06-29,GA,paid_social
2531,2025-08-12,TN,referral
2532,2025-09-03,IL,organic_search
2533,2025-11-12,IN,paid_search
2534,2025-11-12,TN,paid_search
2535,2024-08-29,CA,paid_social
2536,2025-01-17,NY,organic_search
2537,2025-06-28,NY,paid_search
2538,2024-07-21,CA,organic_search
2539,2024-02-21,CA,organic_search
2540,2025-07-08,FL,paid_social
2541,2024-11-14,TN,affiliate
2542,2025-08-05,TX,organic_search
2543,2023-07-31,NC,paid_search
2544,2025-04-10,MI,organic_search
2545,2025-05-13,CA,affiliate
2546,2025-09-08,AZ,paid_search
2547,2023-12-25,CA,paid_search
2548,2025-11-14,AL,organic_search
2549,2024-09-24,WA,organic_search
2550,2024-11-05,PA,affiliate
2551,2025-04-14,IN,paid_social
2552,2024-01-19,TX,paid_social
2553,2025-12-09,NY,paid_search
2554,2025-05-11,IL,paid_social
2555,2025-01-10,NY,paid_social
2556,2025-08-13,OH,paid_search
2557,2025-08-04,FL,organic_search
2558,2025-05-10,NY,email
2559,2024-06-03,NY,email
2560,2025-04-14,OR,paid_search
2561,2025-11-10,SC,organic_search
2562,2025-01-25,MI,paid_social
2563,2025-05-16,IL,paid_search
2564,2025-03-28,FL,paid_search
2565,2025-10-27,FL,referral
2566,2025-09-18,NY,paid_search
2567,2024-08-28,OH,paid_search
2568,2025-07-16,TN,referral
2569,2024-06-24,OH,organic_search
2570,2024-07-30,FL,email
2571,2025-10-04,AZ,organic_search
2572,2025-11-15,OH,referral
2573,2025-06-28,MI,affiliate
2574,2024-04-14,IL,organic_search
2575,2025-04-08,WA,paid_social
2576,2025-07-23,AL,paid_search
2577,2023-12-28,TX,organic_search
2578,2025-04-22,NY,paid_social
2579,2024-07-12,CA,email
2580,2024-07-11,NV,referral
2581,2024-11-24,CA,organic_search
2582,2025-12-07,FL,email
2583,2024-12-19,FL,organic_search
2584,2025-09-25,FL,email
2585,2025-06-13,NY,email
2586,2025-12-06,CA,paid_search
2587,2025-06-08,SC,referral
2588,2025-05-09,CO,organic_search
2589,2024-06-03,MI,paid_search
2590,2025-05-07,CA,paid_social
2591,2025-02-25,NY,referral
2592,2025-07-02,FL,paid_search
2593,2024-09-05,IN,paid_social
2594,2025-09-03,CA,paid_social
2595,2025-07-13,CA,referral
2596,2025-09-11,GA,affiliate
2597,2025-09-28,GA,referral
2598,2025-10-19,AL,organic_search
2599,2024-11-07,NC,affiliate
2600,2024-09-18,WA,paid_search
2601,2025-05-30,IL,paid_social
2602,2024-05-26,SC,organic_search
2603,2024-03-24,FL,paid_social
2604,2025-08-24,CA,organic_search
2605,2025-10-01,WA,paid_social
2606,2025-01-26,FL,paid_search
2607,2025-08-05,PA,paid_search
2608,2024-02-22,WA,email
2609,2025-11-16,MA,paid_social
2610,2025-11-01,PA,affiliate
2611,2025-10-08,CA,paid_social
2612,2025-04-28,TX,email
2613,2025-08-30,PA,email
2614,2024-09-23,GA,affiliate
2615,2025-08-20,FL,organic_search
2616,2024-11-20,GA,paid_social
2617,2024-12-21,GA,paid_search
2618,2025-01-31,NY,email
2619,2024-07-06,CA,organic_search
2620,2025-01-31,TX,referral
2621,2025-07-26,OK,organic_search
2622,2024-07-23,TN,paid_social
2623,2024-04-26,VA,organic_search
2624,2024-07-06,TX,organic_search
2625,2025-06-22,MO,referral
2626,2025-08-18,TX,organic_search
2627,2024-12-26,KY,email
2628,2025-11-01,TX,organic_search
2629,2023-12-13,IL,organic_search
2630,2025-02-27,PA,referral
2631,2025-10-29,FL,paid_social
2632,2024-11-18,NY,paid_social
2633,2024-07-16,AL,paid_social
2634,2024-09-25,NY,paid_social
2635,2024-06-28,VA,paid_social
2636,2024-04-21,NJ,paid_search
2637,2024-09-07,CA,organic_search
2638,2024-08-29,IL,organic_search
2639,2024-10-10,CA,paid_social
2640,2024-09-08,TN,paid_search
2641,2025-11-08,FL,paid_social
2642,2024-08-08,TX,paid_social
2643,2025-09-23,NC,organic_search
2644,2025-01-29,MA,organic_search
2645,2025-01-08,CA,email
2646,2024-04-29,TX,referral
2647,2024-07-11,KY,paid_social
2648,2025-03-27,MN,organic_search
2649,2025-11-08,IA,paid_search
2650,2024-09-03,TX,paid_social
2651,2024-03-18,AZ,paid_search
2652,2023-11-29,AL,organic_search
2653,2025-09-10,NY,organic_search
2654,2025-09-29,FL,organic_search
2655,2025-08-29,OH,organic_search
2656,2025-02-27,NY,paid_social
2657,2025-03-05,GA,paid_social
2658,2024-12-22,PA,organic_search
2659,2025-12-06,TX,email
2660,2025-04-26,CA,paid_search
2661,2024-12-01,FL,paid_social
2662,2025-06-20,TX,paid_social
2663,2025-07-28,TX,email
2664,2024-02-03,NJ,organic_search
2665,2025-11-24,SC,organic_search
2666,2025-07-23,FL,organic_search
2667,2025-08-22,KY,paid_social
2668,2024-01-24,TX,paid_social
2669,2023-10-24,CA,organic_search
2670,2025-07-07,TX,paid_search
2671,2025-03-01,AL,paid_social
2672,2025-11-18,MD,organic_search
2673,2025-01-21,NY,organic_search
2674,2025-09-02,OH,referral
2675,2025-08-10,GA,paid_social
2676,2025-08-20,OH,referral
2677,2025-09-17,CA,organic_search
2678,2024-04-02,PA,referral
2679,2025-06-04,FL,email
2680,2025-05-07,KY,organic_search
2681,2025-11-15,GA,email
2682,2025-08-25,CA,organic_search
2683,2024-09-25,NJ,paid_social
2684,2025-10-31,CA,paid_search
2685,2025-07-03,GA,paid_search
2686,2025-10-11,FL,paid_social
2687,2025-09-15,CA,organic_search
2688,2025-11-18,CT,paid_search
2689,2025-10-01,PA,affiliate
2690,2024-06-28,NY,organic_search
2691,2025-04-27,VA,organic_search
2692,2025-09-04,UT,organic_search
2693,2024-11-02,NY,referral
2694,2025-08-16,CA,organic_search
2695,2025-06-15,FL,referral
2696,2025-11-29,TX,email
2697,2025-11-26,CA,paid_social
2698,2025-08-20,IL,organic_search
2699,2024-12-03,NC,organic_search
2700,2025-10-12,SC,paid_social
2701,2025-01-17,KS,organic_search
2702,2025-06-17,CA,email
2703,2025-05-06,FL,paid_social
2704,2025-01-21,MN,referral
2705,2025-08-27,MO,paid_search
2706,2025-01-27,TX,paid_social
2707,2024-07-18,PA,paid_search
2708,2025-04-15,FL,paid_search
2709,2025-03-06,FL,organic_search
2710,2025-10-11,CA,organic_search
2711,2024-12-22,TX,paid_social
2712,2025-01-20,CA,paid_search
2713,2025-04-16,OK,paid_social
2714,2025-03-13,NC,affiliate
2715,2025-11-21,OH,organic_search
2716,2024-03-31,NJ,paid_social
2717,2024-04-15,GA,organic_search
2718,2024-01-08,NY,organic_search
2719,2025-09-18,MD,organic_search
2720,2025-02-17,SC,paid_social
2721,2025-02-14,OH,organic_search
2722,2024-11-26,CA,organic_search
2723,2025-12-06,AR,paid_search
2724,2024-12-16,CA,organic_search
2725,2024-12-15,MD,organic_search
2726,2025-02-28,TX,organic_search
2727,2025-08-15,PA,organic_search
2728,2024-02-10,LA,paid_search
2729,2025-02-16,IN,paid_search
2730,2025-10-29,CA,email
2731,2025-12-16,IL,referral
2732,2025-07-01,CA,affiliate
2733,2025-09-15,WI,affiliate
2734,2025-02-18,NM,paid_social
2735,2025-09-21,NY,organic_search
2736,2025-03-29,CA,paid_search
2737,2025-10-22,PA,paid_social
2738,2024-09-09,TX,paid_social
2739,2024-10-24,NJ,organic_search
2740,2024-10-13,GA,email
2741,2024-12-17,CA,paid_search
2742,2024-09-18,NV,organic_search
2743,2024-09-10,NV,referral
2744,2025-12-17,OH,paid_search
2745,2024-11-01,NJ,email
2746,2025-11-03,OH,organic_search
2747,2024-10-07,MA,organic_search
2748,2024-07-11,TX,email
2749,2025-03-01,GA,paid_search
2750,2025-11-25,PA,email
2751,2023-06-20,IL,referral
2752,2024-04-23,MI,paid_search
2753,2024-06-01,IN,email
2754,2025-09-07,NY,paid_social
2755,2024-06-12,IN,email
2756,2025-06-24,OH,paid_social
2757,2025-06-13,NY,organic_search
2758,2025-03-26,IA,referral
2759,2025-03-18,VA,email
2760,2024-11-24,CA,organic_search
2761,2025-01-03,MA,email
2762,2025-06-22,KY,organic_search
2763,2024-10-09,LA,paid_social
2764,2024-05-17,OH,paid_social
2765,2024-06-09,NJ,paid_social
2766,2024-06-18,IL,paid_social
2767,2024-06-20,IL,paid_social
2768,2025-09-09,GA,organic_search
2769,2025-10-01,AL,email
2770,2025-01-04,VA,organic_search
2771,2025-04-15,KY,email
2772,2023-12-06,MO,paid_search
2773,2024-03-20,TN,referral
2774,2025-03-12,NC,paid_social
2775,2025-08-21,CO,referral
2776,2025-01-25,AZ,email
2777,2025-06-24,FL,paid_search
2778,2023-08-08,CA,paid_search
2779,2025-11-19,MN,organic_search
2780,2025-08-01,OH,paid_search
2781,2025-12-12,CA,email
2782,2025-06-28,MI,email
2783,2025-01-11,MO,paid_social
2784,2025-05-12,MD,organic_search
2785,2025-06-28,OH,affiliate
2786,2025-03-07,NC,paid_search
2787,2025-02-06,TX,organic_search
2788,2025-08-18,WA,paid_social
2789,2025-11-13,GA,email
2790,2025-02-10,OR,organic_search
2791,2025-11-19,VA,paid_social
2792,2025-09-08,KY,email
2793,2025-10-06,CA,organic_search
2794,2025-08-02,LA,paid_social
2795,2025-09-24,CA,paid_search
2796,2024-06-13,UT,organic_search
2797,2025-09-03,TX,referral
2798,2025-02-10,MO,organic_search
2799,2023-09-10,MA,paid_social
2800,2023-06-18,PA,organic_search
2801,2024-01-09,GA,organic_search
2802,2025-12-17,CA,paid_search
2803,2025-08-05,TX,email
2804,2025-08-28,TN,organic_search
2805,2025-05-23,IA,organic_search
2806,2025-03-31,TX,referral
2807,2025-05-10,AZ,paid_search
2808,2024-06-21,FL,email
2809,2025-12-09,CO,organic_search
2810,2025-11-29,NY,affiliate
2811,2025-08-16,FL,organic_search
2812,2024-02-19,NJ,paid_social
2813,2024-11-17,NY,organic_search
2814,2025-07-30,KY,referral
2815,2025-05-27,NJ,email
2816,2025-08-31,TX,affiliate
2817,2025-11-14,VA,organic_search
2818,2025-08-30,CO,organic_search
2819,2025-04-30,CA,referral
2820,2025-01-10,TX,affiliate
2821,2024-05-10,MI,organic_search
2822,2025-01-27,CA,paid_social
2823,2025-01-16,CA,paid_search
2824,2025-09-13,OR,paid_social
2825,2025-03-16,CO,paid_search
2826,2024-04-15,NY,paid_social
2827,2025-12-13,MA,referral
2828,2025-11-04,SC,email
2829,2025-07-12,CA,affiliate
2830,2025-03-15,TX,email
2831,2025-11-08,CA,organic_search
2832,2025-01-08,TX,referral
2833,2024-09-27,IN,organic_search
2834,2025-03-24,FL,referral
2835,2025-11-21,FL,organic_search
2836,2025-10-20,CA,paid_social
2837,2023-08-23,CA,organic_search
2838,2025-02-28,MD,referral
2839,2024-06-27,KY,email
2840,2024-03-05,FL,organic_search
2841,2025-09-07,MD,referral
2842,2024-08-02,CA,organic_search
2843,2025-04-13,TN,email
2844,2025-04-21,CT,email
2845,2024-04-04,CA,organic_search
2846,2024-02-02,FL,paid_social
2847,2025-01-25,TX,paid_search
2848,2025-09-27,PA,email
2849,2025-04-14,CA,paid_search
2850,2025-05-15,TX,referral
2851,2025-11-13,KS,paid_search
2852,2025-04-21,AZ,organic_search
2853,2025-07-16,NC,paid_social
2854,2024-08-08,AZ,paid_social
2855,2024-04-26,IL,paid_search
2856,2024-09-21,CA,email
2857,2025-10-12,GA,organic_search
2858,2025-01-17,PA,affiliate
2859,2025-05-19,NY,paid_social
2860,2025-06-15,CA,organic_search
2861,2024-12-27,PA,paid_social
2862,2024-12-06,NY,paid_social
2863,2023-08-27,CA,paid_search
2864,2025-03-25,MA,paid_search
2865,2025-06-16,MA,email
2866,2025-05-17,CA,paid_social
2867,2025-01-09,IL,affiliate
2868,2025-03-21,CO,organic_search
2869,2025-06-25,FL,paid_search
2870,2025-08-01,MD,affiliate
2871,2023-12-18,CA,organic_search
2872,2024-07-02,CA,organic_search
2873,2025-10-03,CT,email
2874,2025-10-07,TX,paid_search
2875,2025-09-13,CA,organic_search
2876,2025-06-04,NY,paid_social
2877,2025-07-13,MO,referral
2878,2024-11-16,WI,organic_search
2879,2023-11-12,NY,paid_social
2880,2025-09-26,OR,paid_social
2881,2025-12-16,OK,paid_search
2882,2025-09-09,TX,referral
2883,2025-05-23,WI,organic_search
2884,2025-03-09,FL,organic_search
2885,2024-08-23,MD,organic_search
2886,2025-09-16,FL,organic_search
2887,2024-08-09,WA,organic_search
2888,2025-02-08,LA,referral
2889,2025-03-28,SC,affiliate
2890,2025-08-02,NY,organic_search
2891,2024-05-26,WA,affiliate
2892,2024-12-01,KY,organic_search
2893,2024-11-12,TX,organic_search
2894,2025-05-15,FL,organic_search
2895,2025-07-30,NY,paid_search
2896,2024-10-03,IA,paid_social
2897,2025-05-19,NY,paid_search
2898,2024-09-26,OH,organic_search
2899,2024-04-24,NY,organic_search
2900,2024-09-09,NY,paid_social
2901,2024-12-19,NY,email
2902,2024-11-08,NY,organic_search
2903,2024-08-21,GA,paid_search
2904,2024-01-24,TN,organic_search
2905,2024-07-09,PA,organic_search
2906,2024-09-20,IL,affiliate
2907,2025-07-04,GA,email
2908,2024-01-21,CA,paid_search
2909,2025-05-06,NC,organic_search
2910,2023-08-10,UT,organic_search
2911,2025-07-22,IA,paid_search
2912,2025-08-03,FL,paid_social
2913,2024-07-16,CO,organic_search
2914,2024-01-12,AL,organic_search
2915,2024-08-11,IL,paid_search
2916,2025-12-04,NY,paid_search
2917,2025-07-27,PA,email
2918,2023-10-31,NY,email
2919,2024-04-20,AL,organic_search
2920,2025-06-29,AL,referral
2921,2025-08-25,AL,email
2922,2025-12-03,AL,paid_social
2923,2025-03-07,MI,referral
2924,2025-04-15,NC,email
2925,2024-11-04,NJ,organic_search
2926,2025-08-09,WA,paid_search
2927,2025-09-20,AZ,organic_search
2928,2025-01-01,CO,email
2929,2025-12-07,FL,organic_search
2930,2025-06-14,TX,paid_social
2931,2023-12-04,CA,email
2932,2024-09-15,NC,paid_search
2933,2025-09-05,UT,paid_search
2934,2025-07-28,SC,organic_search
2935,2025-11-12,VA,affiliate
2936,2025-08-20,CA,paid_social
2937,2025-12-13,NV,paid_social
2938,2024-07-02,WI,referral
2939,2025-10-29,FL,organic_search
2940,2025-04-16,CA,paid_social
2941,2024-08-05,GA,paid_search
2942,2023-11-29,NY,paid_social
2943,2025-08-31,NC,paid_social
2944,2024-06-21,TN,organic_search
2945,2025-04-22,CA,paid_social
2946,2024-08-11,TX,affiliate
2947,2024-05-03,OK,paid_search
2948,2025-03-08,IL,paid_social
2949,2024-07-29,IN,paid_social
2950,2024-11-22,TX,organic_search
2951,2024-05-30,MA,paid_social
2952,2025-11-15,IN,organic_search
2953,2025-11-27,MA,paid_search
2954,2025-05-07,CA,paid_search
2955,2025-09-15,IL,paid_social
2956,2025-09-10,IA,organic_search
2957,2024-06-25,MN,paid_search
2958,2024-06-11,MA,organic_search
2959,2025-06-22,FL,organic_search
2960,2024-07-30,MI,paid_search
2961,2025-09-21,CA,paid_social
2962,2024-09-15,SC,referral
2963,2024-06-24,IL,organic_search
2964,2025-08-28,LA,paid_social
2965,2025-08-23,SC,organic_search
2966,2025-12-01,CA,paid_social
2967,2024-12-11,MD,email
2968,2025-06-30,TN,organic_search
2969,2025-05-13,UT,paid_social
2970,2025-07-31,OH,referral
2971,2024-12-10,CA,paid_search
2972,2025-12-01,IL,organic_search
2973,2025-05-20,NY,organic_search
2974,2024-07-27,OR,paid_search
2975,2025-11-28,MI,paid_social
2976,2024-08-22,TN,referral
2977,2025-04-12,MI,organic_search
2978,2025-09-25,NC,organic_search
2979,2024-08-14,IL,paid_search
2980,2025-04-17,WA,referral
2981,2025-01-25,PA,email
2982,2025-04-12,WI,organic_search
2983,2025-09-11,MO,paid_search
2984,2025-02-14,CA,organic_search
2985,2025-01-04,GA,paid_social
2986,2024-05-21,IA,organic_search
2987,2024-04-24,PA,organic_search
2988,2024-08-19,NM,paid_social
2989,2025-07-04,TX,email
2990,2025-01-07,PA,paid_social
2991,2025-07-08,TX,organic_search
2992,2025-10-23,NY,email
2993,2024-11-19,OK,paid_search
2994,2025-10-11,MA,paid_social
2995,2024-01-23,NC,organic_search
2996,2025-06-22,AL,paid_social
2997,2025-09-10,OH,email
2998,2025-12-07,CA,affiliate
2999,2025-08-11,LA,referral
3000,2025-10-02,NJ,organic_search
3001,2025-12-18,SC,paid_search
3002,2025-08-02,WI,email
3003,2025-08-04,FL,organic_search
3004,2025-08-31,TX,paid_social
3005,2025-05-20,MD,paid_social
3006,2025-02-19,TX,organic_search
3007,2023-09-19,PA,referral
3008,2025-06-28,CA,referral
3009,2024-01-04,OH,paid_search
3010,2025-11-09,MN,email
3011,2025-08-28,LA,paid_search
3012,2024-07-13,CA,email
3013,2024-12-27,FL,paid_social
3014,2024-08-08,GA,referral
3015,2024-09-15,PA,email
3016,2024-12-07,WA,organic_search
3017,2025-08-16,CT,organic_search
3018,2024-07-18,AZ,referral
3019,2024-09-08,NJ,organic_search
3020,2025-07-19,OR,organic_search
3021,2024-07-18,OK,email
3022,2025-08-20,TX,paid_social
3023,2023-12-27,FL,organic_search
3024,2025-10-22,AR,paid_social
3025,2024-12-08,AZ,email
3026,2025-07-01,OH,paid_social
3027,2024-07-18,CA,organic_search
3028,2024-05-02,TN,organic_search
3029,2025-04-18,PA,organic_search
3030,2025-04-30,GA,email
3031,2025-08-18,IN,paid_social
3032,2024-11-24,NC,organic_search
3033,2024-01-16,CA,organic_search
3034,2025-11-08,SC,organic_search
3035,2024-11-04,TX,referral
3036,2024-11-17,OH,paid_social
3037,2025-07-20,VA,paid_social
3038,2025-03-22,NV,affiliate
3039,2025-08-24,AZ,organic_search
3040,2025-12-12,NY,referral
3041,2024-08-21,OR,paid_social
3042,2025-12-08,VA,organic_search
3043,2025-06-12,WI,referral
3044,2024-01-14,IN,paid_search
3045,2025-05-21,GA,paid_social
3046,2025-07-02,TN,organic_search
3047,2024-09-28,SC,organic_search
3048,2023-10-13,MD,referral
3049,2025-09-04,NY,affiliate
3050,2024-10-26,SC,paid_social
3051,2025-06-22,OK,paid_search
3052,2025-07-09,NY,organic_search
3053,2024-10-29,KY,email
3054,2025-11-26,MO,referral
3055,2025-08-03,OK,paid_social
3056,2025-07-17,SC,email
3057,2023-09-29,UT,email
3058,2025-04-13,WI,email
3059,2024-09-07,CO,paid_social
3060,2025-04-26,OR,referral
3061,2024-06-21,TX,organic_search
3062,2025-02-24,OR,organic_search
3063,2025-07-10,TX,referral
3064,2025-06-15,NM,paid_social
3065,2024-10-17,CO,paid_search
3066,2025-09-11,WI,paid_social
3067,2025-06-23,VA,organic_search
3068,2025-11-21,TX,email
3069,2024-02-25,CA,referral
3070,2024-03-12,LA,paid_search
3071,2025-07-31,PA,organic_search
3072,2025-06-09,GA,organic_search
3073,2025-12-15,MO,affiliate
3074,2025-07-22,CA,organic_search
3075,2025-07-12,MA,paid_search
3076,2024-11-24,KY,organic_search
3077,2025-12-10,OK,organic_search
3078,2024-05-25,VA,email
3079,2024-09-14,NY,paid_social
3080,2024-02-20,CA,organic_search
3081,2024-04-23,NY,organic_search
3082,2025-08-18,CA,affiliate
3083,2025-10-09,AZ,organic_search
3084,2025-09-28,OR,organic_search
3085,2025-06-15,WI,paid_social
3086,2025-03-12,TX,paid_social
3087,2025-04-23,TX,organic_search
3088,2025-09-13,CA,paid_search
3089,2023-09-17,KS,organic_search
3090,2024-12-13,PA,affiliate
3091,2025-01-06,LA,organic_search
3092,2025-12-15,MI,organic_search
3093,2023-12-28,CA,paid_social
3094,2025-07-06,IL,paid_social
3095,2025-08-08,CA,organic_search
3096,2024-09-23,PA,organic_search
3097,2025-07-23,NY,paid_social
3098,2025-04-03,OR,referral
3099,2024-03-05,MA,organic_search
3100,2025-03-13,OK,organic_search
3101,2025-07-11,NV,organic_search
3102,2024-06-23,PA,referral
3103,2025-06-14,TX,paid_social
3104,2024-12-10,CA,referral
3105,2024-09-09,MA,email
3106,2025-09-02,CA,organic_search
3107,2025-02-13,MI,organic_search
3108,2024-10-02,MD,organic_search
3109,2024-08-02,OR,paid_social
3110,2024-11-22,NV,paid_search
3111,2025-08-24,NJ,referral
3112,2025-05-04,PA,organic_search
3113,2025-05-22,OH,organic_search
3114,2024-01-03,NY,organic_search
3115,2025-03-02,OH,paid_search
3116,2025-06-21,MI,organic_search
3117,2024-12-25,IL,paid_search
3118,2025-07-27,NJ,paid_social
3119,2025-07-17,WA,paid_social
3120,2025-11-23,IN,organic_search
3121,2025-07-16,NY,paid_search
3122,2024-08-26,PA,email
3123,2025-08-06,MI,paid_social
3124,2024-09-03,OH,organic_search
3125,2024-03-30,NY,organic_search
3126,2025-07-28,NY,referral
3127,2024-08-11,VA,organic_search
3128,2024-05-18,TX,paid_search
3129,2025-12-08,PA,affiliate
3130,2025-10-09,NV,paid_social
3131,2025-09-01,SC,email
3132,2025-07-10,FL,organic_search
3133,2025-05-10,CO,referral
3134,2024-12-15,PA,referral
3135,2025-12-04,NC,organic_search
3136,2025-09-01,NC,paid_social
3137,2025-10-17,MO,affiliate
3138,2025-09-17,CA,paid_search
3139,2025-05-17,NC,referral
3140,2025-07-11,OH,paid_search
3141,2025-11-02,IN,paid_social
3142,2025-09-04,NY,organic_search
3143,2024-09-02,CA,organic_search
3144,2024-03-08,MA,email
3145,2025-07-06,FL,paid_search
3146,2024-07-16,NJ,email
3147,2024-10-16,CO,paid_search
3148,2025-07-07,NY,organic_search
3149,2025-07-02,FL,organic_search
3150,2024-12-16,IL,paid_social
3151,2025-09-09,NV,paid_social
3152,2024-03-01,NC,paid_social
3153,2024-11-03,CA,organic_search
3154,2025-03-28,OH,organic_search
3155,2025-06-01,GA,organic_search
3156,2025-02-20,FL,paid_social
3157,2025-11-20,NY,referral
3158,2024-09-17,NY,affiliate
3159,2025-04-11,FL,paid_search
3160,2025-05-30,TN,paid_search
3161,2024-06-26,AZ,paid_social
3162,2025-06-06,CA,paid_social
3163,2025-06-19,MD,organic_search
3164,2025-01-28,NY,referral
3165,2025-06-02,NJ,paid_social
3166,2025-09-07,CA,paid_search
3167,2025-03-23,CA,paid_social
3168,2024-04-16,TX,paid_social
3169,2025-02-14,CO,paid_search
3170,2023-11-13,FL,organic_search
3171,2025-02-18,LA,paid_social
3172,2025-02-15,CA,email
3173,2025-07-01,CO,organic_search
3174,2024-07-04,CA,organic_search
3175,2024-07-23,TX,organic_search
3176,2025-02-11,AZ,organic_search
3177,2025-10-09,SC,referral
3178,2025-03-14,MI,paid_social
3179,2025-11-03,TX,organic_search
3180,2025-11-27,CA,organic_search
3181,2025-09-17,TX,paid_social
3182,2025-02-14,NY,organic_search
3183,2024-09-04,CA,organic_search
3184,2024-07-30,OH,organic_search
3185,2025-06-23,MA,organic_search
3186,2025-09-04,MI,email
3187,2025-03-27,FL,organic_search
3188,2025-11-21,NY,paid_search
3189,2025-11-30,NJ,referral
3190,2025-07-15,WA,organic_search
3191,2025-08-03,WA,paid_social
3192,2025-12-15,NC,email
3193,2025-08-30,TX,paid_social
3194,2024-06-01,NJ,paid_search
3195,2025-05-30,MD,organic_search
3196,2025-05-21,MD,organic_search
3197,2025-07-18,AZ,paid_search
3198,2024-03-15,GA,organic_search
3199,2025-09-13,FL,paid_social
3200,2024-03-19,CT,paid_search
3201,2024-09-21,TX,organic_search
3202,2025-09-25,TX,organic_search
3203,2024-09-14,MA,organic_search
3204,2024-04-27,CA,organic_search
3205,2025-06-05,CA,paid_social
3206,2024-10-22,TX,paid_search
3207,2025-03-28,IL,referral
3208,2024-07-17,MI,paid_social
3209,2024-07-05,OH,organic_search
3210,2025-03-08,NY,organic_search
3211,2025-11-14,KY,paid_search
3212,2024-04-17,CA,affiliate
3213,2025-05-01,IA,referral
3214,2024-10-27,NY,paid_social
3215,2025-11-19,TX,paid_search
3216,2024-06-17,GA,organic_search
3217,2025-01-28,NY,paid_search
3218,2024-08-23,AZ,paid_social
3219,2025-03-27,MI,paid_social
3220,2025-06-01,WA,paid_social
3221,2025-10-19,IN,email
3222,2024-08-26,FL,paid_social
3223,2025-11-28,AL,affiliate
3224,2025-11-23,AZ,organic_search
3225,2025-10-09,NY,referral
3226,2025-07-20,NY,paid_search
3227,2024-12-07,NY,affiliate
3228,2023-10-14,MN,organic_search
3229,2025-11-24,NV,organic_search
3230,2025-09-21,IL,paid_social
3231,2023-10-29,GA,organic_search
3232,2025-03-24,AR,paid_social
3233,2023-11-10,MD,organic_search
3234,2025-03-31,PA,paid_search
3235,2024-08-15,NC,organic_search
3236,2025-12-17,NY,referral
3237,2025-10-03,NC,organic_search
3238,2024-05-10,NY,paid_search
3239,2025-08-12,PA,email
3240,2025-06-13,VA,organic_search
3241,2025-06-18,TX,email
3242,2024-05-07,OH,paid_search
3243,2025-09-18,OH,paid_search
3244,2025-01-28,NC,email
3245,2024-04-18,TX,paid_social
3246,2025-07-14,CO,paid_search
3247,2025-03-31,OH,organic_search
3248,2025-07-01,VA,organic_search
3249,2024-07-22,UT,paid_search
3250,2023-07-27,CA,organic_search
3251,2025-10-17,FL,organic_search
3252,2024-06-23,TX,referral
