order_id,product_id,quantity,unit_price,discount_amount
107580,1075,1,53.54,0
107580,1007,1,75.59,0
107580,1072,1,149.09,0
107581,1013,1,131.24,0
107582,1073,2,73.49,0
107583,1016,1,190.04,0
107583,1065,1,173.24,0
107583,1053,2,39.89,0
107584,1062,1,160.64,0
107585,1057,1,216.29,0
107586,1044,1,556.49,0
107586,1031,1,40.94,0
107586,1029,1,32.54,0
107587,1028,1,81.89,0
107587,1017,1,91.34,0
107588,1002,1,145.94,0
107589,1009,1,138.59,13.86
107590,1078,1,90.29,0
107591,1073,1,73.49,0
107592,1073,1,73.49,0
107593,1016,1,190.04,0
107593,1082,2,110.24,0
107593,1012,1,115.49,0
107593,1002,1,145.94,0
107594,1089,1,56.69,0
107595,1010,1,101.84,0
107595,1002,1,145.94,0
107596,1047,1,204.74,0
107597,1090,3,18.89,0
107597,1056,1,251.99,0
107597,1003,2,24.14,0
107597,1002,1,145.94,0
107598,1010,2,101.84,0
107599,1026,1,170.09,0
107600,1022,1,93.44,0
107601,1035,1,54.59,0
107602,1054,1,241.49,0
107603,1025,2,175.34,0
107603,1013,1,131.24,0
107604,1032,1,86.09,0
107604,1085,1,121.79,0
107605,1017,1,91.34,0
107606,1086,4,102.89,0
107607,1008,1,46.19,0
107607,1015,1,101.84,0
107608,1039,1,508.19,0
107609,1051,1,56.69,0
107609,1008,1,46.19,0
107609,1036,1,61.94,0
107609,1010,1,101.84,0
107610,1028,1,81.89,0
107611,1078,1,90.29,0
107612,1021,1,130.19,0
107612,1005,2,83.99,0
107612,1071,1,10.49,0
107613,1078,4,90.29,0
107613,1073,1,73.49,0
107614,1072,1,149.09,0
107615,1053,1,39.89,0
107616,1071,1,10.49,0
107617,1002,2,145.94,0
107618,1045,1,532.34,0
107618,1034,1,72.44,0
107619,1080,1,141.74,0
107620,1058,2,98.69,0
107620,1080,1,141.74,0
107620,1035,1,54.59,0
107621,1078,1,90.29,0
107622,1079,2,65.09,13.02
107623,1001,1,65.09,0
107624,1017,1,91.34,0
107624,1089,1,56.69,0
107625,1011,1,36.74,0
107626,1079,1,65.09,0
107627,1025,1,175.34,0
107628,1036,1,61.94,0
107628,1024,1,62.99,0
107629,1010,1,101.84,0
107630,1023,1,142.79,14.28
107630,1025,1,175.34,17.53
107631,1011,1,36.74,0
107632,1038,1,329.69,32.97
107633,1040,1,500.84,0
107634,1080,1,141.74,0
107634,1023,1,142.79,0
107634,1013,1,131.24,0
107635,1041,1,581.69,0
107635,1058,1,,0
107636,1072,1,149.09,0
107637,1011,1,36.74,3.67
107637,1082,1,110.24,11.02
107638,1019,1,81.89,0
107639,1074,1,20.99,0
107640,1018,1,223.64,0
107640,1079,1,65.09,0
107640,1072,2,149.09,0
107641,1044,1,556.49,0
107641,1033,1,90.29,0
107642,1014,1,38.84,0
107643,1072,1,149.09,0
107644,1017,1,91.34,0
107645,1030,1,8.39,0.84
107646,1072,1,149.09,0
107647,1040,1,500.84,0
107648,1086,1,102.89,0
107648,1081,1,78.74,0
107648,1002,2,145.94,0
107649,1053,1,39.89,0
107649,1051,2,56.69,0
107649,1077,1,27.29,0
107649,1085,1,121.79,0
107650,1008,1,46.19,0
107651,1004,1,79.79,0
107651,1032,1,86.09,0
107652,1037,1,30.44,0
107652,1006,1,17.84,0
107653,1014,1,38.84,0
107654,1056,2,251.99,0
107654,1058,1,98.69,0
107655,1012,1,115.49,0
107655,1040,1,500.84,0
107656,1012,1,115.49,11.55
107657,1002,2,145.94,0
107658,1050,1,154.34,0
107658,1046,1,150.14,0
107658,1044,1,556.49,0
107659,1010,1,101.84,0
107660,1008,1,46.19,0
107661,1090,1,18.89,1.89
107661,1027,1,,9.55
107662,1002,1,145.94,0
107663,1005,1,83.99,0
107663,1024,1,62.99,0
107664,1037,2,30.44,0
107664,1078,1,90.29,0
107665,1087,1,48.29,4.83
107666,1077,1,27.29,0
107667,1005,1,83.99,0
107668,1003,1,24.14,2.41
107669,1017,1,,0
107669,1082,1,110.24,0
107670,1009,1,138.59,0
107671,1005,1,83.99,0
107671,1080,1,,0
107672,1065,1,173.24,0
107673,1075,1,53.54,0
107674,1040,1,500.84,0
107675,1084,1,118.64,0
107675,1075,1,53.54,0
107676,1086,1,102.89,0
107677,1090,1,18.89,0
107677,1069,1,28.34,0
107677,1033,2,90.29,0
107677,1015,1,101.84,0
107678,1054,1,241.49,0
107679,1057,2,216.29,0
107679,1020,1,57.74,0
107680,1043,1,134.39,0
107680,1063,1,258.29,0
107680,1048,1,146.99,0
107681,1038,1,329.69,0
107682,1078,1,90.29,9.03
107682,1085,1,121.79,12.18
107683,1051,2,56.69,0
107683,1085,1,121.79,0
107684,1007,3,75.59,0
107684,1050,1,154.34,0
107685,1050,1,154.34,0
107685,1026,1,170.09,0
107685,1057,1,216.29,0
107685,1020,2,57.74,0
107686,1058,1,98.69,0
107686,1089,1,56.69,0
107687,1019,1,81.89,0
107688,1090,2,18.89,0
107689,1054,1,241.49,0
107689,1049,1,133.34,0
107689,1072,1,149.09,0
107690,1070,1,129.14,0
107690,1020,1,57.74,0
107691,1043,1,134.39,0
107692,1027,1,95.54,0
107692,1070,1,129.14,0
107693,1052,2,219.44,0
107693,1051,1,56.69,0
107694,1074,1,20.99,0
107695,1037,1,30.44,0
107696,1082,1,110.24,0
107696,1070,1,129.14,0
107697,1079,1,65.09,0
107697,1074,1,20.99,0
107697,1010,1,101.84,0
107697,1084,1,118.64,0
107698,1074,1,20.99,0
107699,1052,3,219.44,0
107700,1021,3,130.19,0
107700,1085,1,121.79,0
107701,1009,1,138.59,0
107702,1044,1,556.49,0
107703,1020,1,57.74,0
107704,1077,1,27.29,0
107704,1008,1,46.19,0
107705,1009,1,138.59,0
107706,1067,1,36.74,0
107707,1071,3,10.49,0
107708,1075,1,53.54,0
107709,1085,1,121.79,0
107709,1004,1,79.79,0
107709,1057,1,216.29,0
107709,1033,2,90.29,0
107710,1071,3,10.49,0
107711,1050,1,154.34,0
107711,1020,2,57.74,0
107712,1031,2,40.94,0
107712,1078,2,90.29,0
107712,1083,1,20.99,0
107713,1042,1,812.69,0
107713,1018,2,223.64,0
107713,1038,1,329.69,0
107714,1036,1,61.94,0
107715,1070,1,129.14,0
107716,1018,1,223.64,0
107717,1079,1,65.09,6.51
107718,1056,1,251.99,0
107719,1083,1,20.99,0
107720,1035,3,54.59,0
107721,1051,2,56.69,0
107722,1037,1,30.44,3.04
107723,1007,1,75.59,0
107723,1034,1,72.44,0
107724,1082,1,110.24,0
107725,1089,1,56.69,0
107725,1071,3,10.49,0
107726,1005,1,83.99,0
107727,1012,1,115.49,0
107728,1022,1,93.44,0
107729,1072,1,149.09,0
107729,1089,1,56.69,0
107729,1029,1,32.54,0
107730,1072,1,149.09,0
107730,1087,1,48.29,0
107731,1075,1,53.54,0
107731,1058,4,98.69,0
107732,1012,1,115.49,0
107732,1058,1,98.69,0
107732,1084,1,118.64,0
107733,1001,1,65.09,0
107733,1050,1,154.34,0
107734,1054,1,241.49,0
107734,1060,1,141.74,0
107735,1064,1,161.69,0
107736,1054,1,241.49,0
107736,1041,1,581.69,0
107737,1086,1,102.89,0
107738,1089,1,56.69,0
107738,1071,1,10.49,0
107738,1016,1,190.04,0
107739,1015,1,101.84,0
107739,1078,1,90.29,0
107739,1058,1,98.69,0
107740,1058,1,98.69,0
107741,1021,1,130.19,0
107741,1025,1,175.34,0
107742,1005,1,83.99,0
107742,1040,1,500.84,0
107742,1084,1,118.64,0
107742,1087,1,48.29,0
107743,1021,1,130.19,0
107743,1078,1,90.29,0
107744,1048,1,146.99,0
107745,1050,1,154.34,0
107745,1076,1,145.94,0
107745,1046,1,150.14,0
107745,1073,1,73.49,0
107746,1082,2,110.24,0
107746,1036,2,61.94,0
107747,1084,1,118.64,0
107748,1011,2,36.74,0
107748,1021,1,130.19,0
107749,1006,2,17.84,0
107750,1078,1,90.29,0
107751,1016,1,190.04,0
107752,1008,2,46.19,0
107753,1073,1,73.49,0
107754,1083,1,20.99,0
107754,1064,1,161.69,0
107754,1079,1,65.09,0
107754,1034,1,72.44,0
107755,1073,1,73.49,0
107756,1020,1,57.74,0
107757,1046,1,150.14,0
107757,1081,1,78.74,0
107757,1070,1,129.14,0
107757,1003,1,24.14,0
107758,1089,2,56.69,0
107759,1013,1,131.24,0
107760,1004,2,79.79,0
107760,1077,1,27.29,0
107761,1039,1,508.19,0
107761,1013,1,131.24,0
107762,1072,3,149.09,0
107762,1070,1,129.14,0
107763,1001,1,65.09,0
107764,1021,2,130.19,26.04
107764,1058,1,98.69,9.87
107765,1053,2,39.89,0
107765,1025,1,175.34,0
107765,1056,1,251.99,0
107766,1045,1,532.34,0
107766,1067,2,36.74,0
107766,1066,1,180.59,0
107767,1047,1,204.74,0
107767,1006,1,17.84,0
107767,1015,1,101.84,0
107768,1085,1,121.79,0
107769,1005,3,83.99,0
107769,1066,1,180.59,0
107770,1016,1,190.04,0
107770,1007,1,75.59,0
107771,1029,1,32.54,3.25
107772,1075,1,53.54,0
107773,1009,1,138.59,0
107774,1084,1,118.64,0
107775,1022,1,93.44,0
107776,1021,1,130.19,0
107777,1020,2,57.74,0
107778,1005,1,83.99,0
107779,1062,1,160.64,0
107779,1049,1,133.34,0
107779,1032,1,86.09,0
107780,1010,1,101.84,0
107780,1011,1,36.74,0
107781,1015,3,101.84,0
107782,1056,1,251.99,0
107783,1057,1,216.29,0
107784,1012,1,115.49,0
107784,1050,1,154.34,0
107785,1001,2,65.09,0
107786,1008,1,46.19,0
107787,1057,1,216.29,0
107788,1035,1,54.59,0
107788,1037,1,30.44,0
107788,1025,1,175.34,0
107789,1081,1,78.74,0
107790,1013,1,131.24,0
107790,1064,1,,0
107791,1052,1,219.44,0
107792,1084,1,118.64,0
107792,1004,2,79.79,0
107792,1075,1,53.54,0
107793,1068,2,52.49,0
107794,1031,4,40.94,0
107795,1044,1,556.49,0
107795,1070,2,129.14,0
107795,1076,1,145.94,0
107796,1006,1,17.84,0
107797,1037,2,30.44,0
107798,1021,1,130.19,0
107799,1030,1,8.39,0
107800,1017,1,91.34,9.13
107800,1020,1,57.74,5.77
107801,1023,1,142.79,0
107802,1065,1,173.24,0
107802,1078,1,90.29,0
107802,1015,1,101.84,0
107803,1088,1,22.04,0
107803,1036,1,61.94,0
107804,1008,1,46.19,0
107804,1032,1,86.09,0
107804,1085,1,121.79,0
107805,1086,1,102.89,0
107805,1077,1,27.29,0
107805,1053,1,39.89,0
107805,1006,1,17.84,0
107806,1087,1,48.29,4.83
107807,1087,1,48.29,0
107808,1011,1,36.74,0
107808,1009,1,138.59,0
107809,1036,1,61.94,0
107810,1089,1,56.69,0
107810,1088,1,22.04,0
107811,1031,1,40.94,0
107812,1063,1,258.29,0
107813,1030,2,8.39,0
107813,1080,1,141.74,0
107813,1047,1,204.74,0
107814,1086,1,102.89,0
107814,1033,1,90.29,0
107815,1085,1,121.79,0
107816,1062,3,160.64,0
107817,1025,4,175.34,0
107818,1075,1,53.54,0
107819,1031,1,40.94,0
107819,1053,1,39.89,0
107819,1071,1,10.49,0
107820,1046,1,150.14,0
107820,1019,1,81.89,0
107820,1024,1,62.99,0
107821,1014,1,38.84,0
107821,1060,1,141.74,0
107822,1018,1,223.64,0
107823,1005,1,83.99,8.4
107824,1084,1,118.64,0
107824,1005,1,83.99,0
107824,1001,1,65.09,0
107824,1057,1,216.29,0
107825,1036,1,61.94,0
107826,1072,1,149.09,0
107826,1025,3,175.34,0
107827,1013,1,131.24,0
107827,1012,3,115.49,0
107828,1001,1,65.09,0
107828,1051,2,56.69,0
107829,1014,2,38.84,0
107829,1082,1,110.24,0
107829,1044,1,556.49,0
107830,1006,1,17.84,0
107831,1042,1,812.69,0
107831,1082,1,110.24,0
107831,1083,1,20.99,0
107832,1014,1,38.84,0
107832,1024,1,62.99,0
107832,1089,2,56.69,0
107833,1024,3,62.99,0
107834,1085,1,121.79,0
107834,1090,4,18.89,0
107835,1070,1,129.14,0
107835,1008,2,46.19,0
107835,1054,1,241.49,0
107835,1003,1,24.14,0
107836,1086,1,102.89,0
107837,1027,1,95.54,0
107838,1044,1,556.49,55.65
107839,1085,1,121.79,0
107840,1053,1,39.89,0
107840,1009,2,138.59,0
107840,1027,1,95.54,0
107840,1087,3,48.29,0
107841,1086,2,102.89,0
107842,1089,1,56.69,0
107843,1080,1,141.74,0
107844,1022,1,93.44,0
107844,1083,1,20.99,0
107845,1089,1,56.69,0
107845,1080,1,141.74,0
107846,1072,2,149.09,0
107846,1037,1,30.44,0
107847,1003,2,24.14,0
107848,1088,1,22.04,0
107849,1037,1,30.44,0
107850,1073,1,73.49,0
107850,1083,2,20.99,0
107850,1015,2,101.84,0
107850,1077,2,27.29,0
107851,1058,1,98.69,0
107852,1034,1,72.44,0
107852,1016,1,190.04,0
107852,1008,1,46.19,0
107853,1014,1,38.84,0
107853,1012,1,115.49,0
107853,1020,1,57.74,0
107854,1080,1,141.74,0
107855,1072,1,149.09,0
107856,1005,2,83.99,0
107857,1010,1,101.84,0
107857,1002,1,145.94,0
107857,1064,1,161.69,0
107857,1082,1,110.24,0
107858,1022,1,93.44,0
107858,1080,1,141.74,0
107858,1088,4,22.04,0
107859,1021,1,130.19,0
107860,1014,1,38.84,0
107861,1090,1,18.89,0
107861,1088,1,22.04,0
107861,1018,1,223.64,0
107862,1090,1,18.89,0
107862,1017,1,91.34,0
107862,1084,3,118.64,0
107863,1043,1,134.39,0
107864,1050,2,154.34,0
107864,1008,1,46.19,0
107865,1018,1,223.64,0
107866,1080,3,141.74,0
107867,1014,1,38.84,0
107867,1007,1,75.59,0
107868,1015,1,101.84,0
107868,1082,1,110.24,0
107868,1064,1,161.69,0
107869,1056,1,251.99,0
107870,1006,1,17.84,0
107871,1089,1,56.69,0
107872,1024,1,62.99,0
107872,1039,1,508.19,0
107873,1033,1,90.29,0
107873,1010,1,101.84,0
107874,1017,1,91.34,0
107875,1033,1,90.29,9.03
107876,1002,1,145.94,0
107876,1074,1,20.99,0
107877,1044,1,556.49,0
107878,1079,1,65.09,0
107879,1081,4,78.74,0
107879,1002,1,145.94,0
107879,1020,3,57.74,0
107880,1087,1,48.29,0
107880,1089,1,56.69,0
107881,1006,1,17.84,0
107882,1087,1,48.29,0
107882,1080,1,141.74,0
107882,1007,1,75.59,0
107883,1056,2,251.99,0
107884,1072,1,149.09,0
107885,1023,1,142.79,0
107886,1079,3,65.09,0
107887,1010,1,101.84,0
107888,1033,1,90.29,0
107889,1042,1,812.69,0
107890,1074,1,20.99,0
107891,1078,1,90.29,0
107892,1013,1,131.24,0
107893,1003,1,24.14,0
107894,1010,1,101.84,0
107894,1036,1,61.94,0
107894,1004,1,79.79,0
107895,1068,1,52.49,0
107896,1075,1,53.54,0
107896,1027,1,95.54,0
107897,1030,2,8.39,0
107898,1012,1,115.49,0
107898,1080,1,141.74,0
107899,1005,1,83.99,0
107899,1009,1,138.59,0
107900,1088,1,,0
107900,1069,1,28.34,0
107901,1088,1,22.04,0
107902,1014,4,38.84,0
107903,1088,3,22.04,0
107904,1080,1,141.74,0
107905,1037,1,30.44,0
107906,1009,4,138.59,0
107907,1022,1,93.44,0
107908,1022,1,93.44,0
107909,1003,1,24.14,2.41
107910,1056,2,251.99,0
107910,1027,1,95.54,0
107910,1090,1,18.89,0
107911,1010,1,101.84,0
107911,1011,1,36.74,0
107911,1002,1,145.94,0
107912,1089,1,56.69,0
107913,1034,1,72.44,0
107914,1020,1,57.74,0
107914,1072,1,149.09,0
107915,1007,1,75.59,0
107915,1035,1,54.59,0
107916,1033,1,90.29,0
107916,1079,1,65.09,0
107917,1047,1,204.74,0
107917,1009,1,138.59,0
107917,1033,1,90.29,0
107918,1051,2,56.69,0
107919,1012,1,115.49,0
107919,1085,1,121.79,0
107920,1073,1,73.49,0
107921,1079,1,65.09,0
107922,1083,1,20.99,0
107923,1018,1,223.64,0
107924,1034,1,72.44,0
107925,1034,2,72.44,0
107926,1003,1,24.14,0
107926,1001,1,65.09,0
107926,1086,1,102.89,0
107927,1086,1,102.89,0
107927,1014,1,38.84,0
107927,1004,2,79.79,0
107928,1036,1,61.94,0
107929,1012,1,115.49,0
107929,1023,1,142.79,0
107929,1069,3,28.34,0
107930,1037,1,30.44,0
107930,1029,2,32.54,0
107931,1090,1,18.89,0
107932,1024,1,62.99,0
107932,1051,1,56.69,0
107933,1017,2,91.34,0
107933,1034,1,72.44,0
107934,1084,1,118.64,0
107934,1002,1,145.94,0
107935,1027,1,95.54,0
107936,1080,1,141.74,0
107937,1071,1,10.49,0
107937,1087,1,48.29,0
107938,1042,1,812.69,0
107938,1071,1,10.49,0
107938,1054,2,241.49,0
107939,1006,1,17.84,0
107940,1067,2,36.74,0
107941,1002,1,145.94,0
107941,1036,1,61.94,0
107942,1012,1,115.49,0
107942,1089,2,56.69,0
107943,1078,2,,18.06
107943,1008,1,46.19,4.62
107943,1084,1,118.64,11.86
107944,1015,1,101.84,0
107945,1008,1,46.19,0
107945,1028,1,81.89,0
107946,1074,1,20.99,0
107947,1085,1,121.79,0
107948,1083,1,20.99,0
107948,1041,1,581.69,0
107949,1052,1,219.44,0
107949,1008,2,46.19,0
107950,1080,2,141.74,0
107951,1002,1,145.94,0
107952,1020,1,57.74,0
107952,1019,1,81.89,0
107953,1004,4,79.79,0
107954,1061,1,48.29,0
107955,1058,1,98.69,9.87
107956,1060,1,141.74,0
107956,1010,1,101.84,0
107957,1041,1,581.69,0
107957,1014,1,38.84,0
107958,1015,1,101.84,0
107958,1011,1,36.74,0
107959,1015,1,101.84,0
107960,1008,1,46.19,0
107961,1018,1,223.64,0
107961,1003,2,24.14,0
107961,1006,1,17.84,0
107961,1085,2,121.79,0
107962,1088,1,22.04,0
107963,1074,2,20.99,0
107963,1029,1,32.54,0
107964,1012,1,115.49,0
107964,1079,1,65.09,0
107965,1070,1,129.14,0
107965,1089,2,56.69,0
107965,1084,1,118.64,0
107966,1085,2,121.79,0
107967,1057,1,216.29,0
107967,1031,1,40.94,0
107968,1022,3,93.44,0
107968,1006,1,17.84,0
107969,1088,1,22.04,0
107970,1037,1,30.44,0
107971,1034,2,72.44,0
107971,1018,3,223.64,0
107971,1060,1,141.74,0
107971,1078,1,90.29,0
107972,1082,1,110.24,0
107972,1072,1,149.09,0
107973,1066,2,180.59,0
107974,1013,1,131.24,0
107975,1027,1,95.54,0
107976,1037,1,30.44,0
107977,1073,1,73.49,0
107977,1012,1,115.49,0
107978,1011,1,36.74,0
107978,1085,1,121.79,0
107979,1074,1,20.99,0
107979,1075,1,53.54,0
107979,1083,1,20.99,0
107980,1050,1,154.34,0
107981,1031,1,40.94,0
107982,1052,1,219.44,0
107983,1036,1,61.94,0
107984,1058,1,98.69,0
107985,1046,1,150.14,0
107985,1006,2,17.84,0
107986,1079,1,65.09,0
107987,1037,2,30.44,0
107987,1017,1,91.34,0
107987,1034,2,72.44,0
107988,1020,1,57.74,0
107988,1083,1,20.99,0
107988,1003,1,24.14,0
107988,1071,1,10.49,0
107989,1031,1,40.94,0
107990,1044,1,556.49,55.65
107990,1030,1,8.39,0.84
107991,1051,2,56.69,0
107991,1025,1,175.34,0
107992,1084,2,118.64,0
107993,1058,2,98.69,0
107993,1001,1,65.09,0
107994,1012,1,115.49,0
107994,1007,1,75.59,0
107995,1054,1,241.49,0
107996,1090,2,18.89,0
107996,1010,1,101.84,0
107997,1071,1,10.49,0
107998,1028,1,81.89,0
107999,1089,1,56.69,0
108000,1075,1,53.54,0
108001,1030,2,8.39,0
108002,1047,1,204.74,0
108002,1005,1,83.99,0
108002,1054,1,241.49,0
108003,1022,1,93.44,0
108003,1028,3,81.89,0
108004,1014,1,38.84,0
108005,1012,2,115.49,0
108006,1070,1,129.14,0
108006,1003,1,24.14,0
108006,1011,1,36.74,0
108007,1024,2,62.99,0
108007,1038,1,329.69,0
108008,1029,1,32.54,0
108009,1085,1,121.79,0
108009,1074,1,20.99,0
108010,1050,2,154.34,0
108010,1013,1,131.24,0
108010,1085,1,121.79,0
108011,1050,1,154.34,0
108012,1071,1,10.49,0
108013,1019,2,81.89,0
108014,1077,1,27.29,0
108015,1080,2,141.74,28.35
108016,1089,1,56.69,0
108016,1043,1,134.39,0
108016,1062,2,160.64,0
108017,1085,1,121.79,0
108018,1054,1,241.49,0
108019,1021,1,130.19,0
108019,1075,1,53.54,0
108020,1083,2,20.99,0
108021,1005,1,83.99,0
108021,1019,1,81.89,0
108021,1050,1,154.34,0
108022,1004,1,79.79,0
108023,1010,3,101.84,0
108024,1039,1,508.19,0
108025,1031,2,40.94,0
108026,1014,1,38.84,0
108026,1082,1,110.24,0
108027,1072,1,149.09,0
108027,1015,1,101.84,0
108028,1071,2,10.49,0
108029,1018,1,223.64,0
108030,1018,2,223.64,89.46
108031,1081,1,78.74,0
108031,1055,1,211.04,0
108032,1024,1,62.99,12.6
108033,1001,2,65.09,26.04
108033,1026,2,170.09,68.04
108033,1082,1,110.24,22.05
108034,1078,1,90.29,18.06
108035,1058,1,98.69,9.87
108035,1071,1,10.49,1.05
108036,1010,2,101.84,0
108036,1071,1,10.49,0
108036,1032,1,86.09,0
108037,1073,1,73.49,7.35
108038,1039,1,508.19,101.64
108038,1077,1,27.29,5.46
108039,1075,1,53.54,10.71
108040,1014,1,38.84,0
108041,1074,1,20.99,4.2
108042,1026,2,170.09,68.04
108042,1082,2,110.24,44.1
108042,1075,2,53.54,21.42
108042,1050,1,154.34,30.87
108043,1050,1,154.34,0
108044,1027,1,95.54,19.11
108045,1066,4,180.59,0
108045,1071,1,10.49,0
108046,1086,2,102.89,0
108046,1070,1,129.14,0
108047,1054,1,241.49,48.3
108048,1008,1,46.19,9.24
108049,1004,2,79.79,0
108050,1012,1,115.49,0
108051,1080,1,141.74,0
108052,1024,1,62.99,12.6
108052,1032,1,86.09,17.22
108052,1072,1,149.09,29.82
108053,1036,4,61.94,0
108053,1014,1,38.84,0
108053,1004,1,79.79,0
108054,1072,1,149.09,0
108055,1021,1,130.19,0
108055,1090,1,,0
108056,1024,2,62.99,25.2
108056,1037,2,30.44,12.18
108056,1058,1,98.69,19.74
108056,1007,2,75.59,30.24
108057,1071,1,10.49,0
108057,1056,1,251.99,0
108057,1006,1,17.84,0
108058,1071,1,10.49,0
108058,1068,2,52.49,0
108058,1015,1,101.84,0
108059,1075,2,53.54,0
108060,1090,1,18.89,0
108060,1075,1,53.54,0
108061,1016,1,190.04,38.01
108062,1048,1,146.99,0
108062,1009,1,138.59,0
108063,1028,1,81.89,16.38
108064,1088,1,22.04,0
108064,1067,1,36.74,0
108064,1023,1,142.79,0
108065,1033,1,90.29,18.06
108065,1028,1,81.89,16.38
108066,1084,1,118.64,0
108067,1079,1,65.09,0
108067,1017,1,91.34,0
108068,1013,1,131.24,26.25
108068,1036,1,61.94,12.39
108069,1018,1,223.64,44.73
108069,1009,1,138.59,27.72
108070,1001,1,65.09,6.51
108070,1009,1,138.59,13.86
108071,1002,1,145.94,14.59
108071,1024,1,62.99,6.3
108071,1059,2,491.39,98.28
108072,1004,1,79.79,0
108073,1077,1,27.29,0
108073,1056,3,251.99,0
108074,1075,2,53.54,21.42
108074,1073,1,73.49,14.7
108074,1010,1,101.84,20.37
108075,1014,1,38.84,0
108076,1048,1,146.99,0
108077,1074,1,20.99,4.2
108078,1075,1,53.54,0
108079,1016,1,190.04,0
108080,1078,1,90.29,0
108080,1036,1,61.94,0
108081,1075,1,53.54,10.71
108081,1057,1,216.29,43.26
108081,1077,1,27.29,5.46
108082,1074,1,20.99,0
108082,1082,2,110.24,0
108083,1011,2,36.74,0
108083,1089,3,56.69,0
108083,1087,1,48.29,0
108084,1079,1,65.09,13.02
108085,1088,1,22.04,0
108086,1026,1,170.09,34.02
108087,1010,2,101.84,0
108087,1052,1,,0
108088,1013,1,131.24,26.25
108088,1007,1,75.59,15.12
108089,1045,1,532.34,106.47
108090,1083,1,20.99,0
108090,1018,1,223.64,0
108090,1004,1,79.79,0
108091,1013,2,131.24,52.5
108092,1005,1,83.99,0
108092,1001,1,65.09,0
108093,1034,2,72.44,28.98
108094,1046,1,150.14,0
108095,1025,1,175.34,35.07
108095,1021,1,130.19,26.04
108095,1084,1,118.64,23.73
108096,1046,1,150.14,30.03
108096,1014,1,38.84,7.77
108097,1073,1,73.49,0
108098,1086,1,102.89,0
108099,1001,1,65.09,0
108100,1026,3,170.09,102.05
108101,1041,1,581.69,0
108102,1058,1,98.69,0
108103,1079,1,65.09,0
108104,1076,1,145.94,0
108105,1018,1,223.64,44.73
108105,1073,1,73.49,14.7
108106,1018,1,223.64,0
108107,1083,1,20.99,4.2
108108,1004,1,79.79,15.96
108108,1043,1,134.39,26.88
108109,1005,1,83.99,0
108110,1068,1,52.49,0
108111,1055,1,211.04,0
108111,1046,1,150.14,0
108111,1087,1,48.29,0
108112,1081,1,78.74,15.75
108113,1004,1,79.79,0
108113,1024,1,62.99,0
108114,1020,1,57.74,11.55
108115,1004,2,79.79,0
108115,1078,1,90.29,0
108116,1077,2,27.29,10.92
108116,1079,1,65.09,13.02
108117,1010,1,101.84,20.37
108117,1037,1,30.44,6.09
108118,1011,1,36.74,3.67
108118,1053,1,39.89,3.99
108119,1079,1,65.09,0
108119,1073,1,73.49,0
108120,1024,2,62.99,0
108121,1027,1,95.54,0
108121,1013,1,131.24,0
108121,1025,1,175.34,0
108122,1001,1,65.09,0
108122,1031,4,40.94,0
108122,1036,2,61.94,0
108122,1081,1,78.74,0
108123,1025,1,175.34,35.07
108124,1026,2,,68.04
108125,1070,2,129.14,0
108125,1033,1,90.29,0
108126,1001,1,65.09,13.02
108126,1082,1,110.24,22.05
108126,1021,1,130.19,26.04
108127,1023,1,142.79,28.56
108127,1058,1,98.69,19.74
108128,1029,4,32.54,26.03
108129,1077,1,27.29,5.46
108130,1078,1,90.29,18.06
108131,1044,1,556.49,0
108131,1076,1,145.94,0
108132,1022,3,93.44,0
108133,1024,3,62.99,37.79
108133,1030,1,8.39,1.68
108134,1008,1,46.19,0
108135,1031,1,40.94,8.19
108136,1008,1,46.19,0
108137,1078,1,90.29,0
108137,1011,1,36.74,0
108138,1019,1,81.89,0
108139,1082,1,110.24,0
108139,1075,2,53.54,0
108140,1072,1,149.09,0
108141,1009,3,138.59,83.15
108142,1038,1,329.69,65.94
108143,1064,1,161.69,32.34
108143,1052,1,219.44,43.89
108144,1013,2,131.24,0
108144,1020,1,57.74,0
108144,1073,2,73.49,0
108144,1081,4,78.74,0
108145,1086,1,102.89,0
108146,1032,3,86.09,25.83
108146,1053,3,39.89,11.97
108146,1070,1,129.14,12.91
108146,1057,1,216.29,21.63
108147,1021,1,130.19,26.04
108148,1056,1,251.99,0
108148,1020,1,57.74,0
108149,1052,2,219.44,0
108149,1015,1,101.84,0
108149,1084,1,118.64,0
108150,1010,1,101.84,0
108150,1002,1,145.94,0
108151,1043,1,134.39,26.88
108151,1077,1,27.29,5.46
108151,1013,2,131.24,52.5
108151,1038,1,329.69,65.94
108152,1013,1,131.24,0
108153,1085,1,121.79,0
108154,1029,1,32.54,6.51
108154,1075,3,53.54,32.12
108155,1014,1,38.84,0
108156,1034,1,72.44,0
108157,1044,1,556.49,0
108158,1074,1,20.99,0
108159,1086,2,102.89,0
108160,1071,1,10.49,0
108160,1076,1,145.94,0
108160,1077,1,27.29,0
108161,1090,1,18.89,0
108161,1074,1,20.99,0
108162,1052,1,219.44,43.89
108163,1079,1,65.09,6.51
108163,1010,1,101.84,10.18
108164,1087,1,,0
108165,1079,1,65.09,13.02
108165,1071,1,10.49,2.1
108165,1025,1,175.34,35.07
108166,1082,1,110.24,0
108167,1035,1,54.59,0
108168,1030,1,8.39,1.68
108169,1075,1,53.54,10.71
108170,1008,1,46.19,9.24
108170,1077,1,27.29,5.46
