order_id,customer_id,order_date,status,payment_method,discount_code,shipping_fee
108006,1411,2025-10-29 22:03:38,completed,credit_card,,0
108007,3344,2025-10-29 22:17:33,completed,apple_pay,,0
108008,2343,2025-10-29 23:20:48,canceled,gift_card,,6.95
108009,3216,2025-10-29 23:34:31,completed,credit_card,,0
108010,1269,2025-10-29 23:40:52,completed,credit_card,,0
108011,2245,2025-10-30 07:56:42,completed,paypal,,0
108012,1767,2025-10-30 11:32:37,completed,credit_card,,6.95
108013,14,2025-10-30 12:31:34,completed,credit_card,,0
108014,2506,2025-10-30 17:12:02,completed,credit_card,,6.95
108015,2433,2025-10-30 17:19:17,completed,paypal,WELCOME10,0
108016,2495,2025-10-30 20:08:32,completed,apple_pay,,0
108017,3032,2025-10-30 20:58:50,completed,apple_pay,,0
108018,781,2025-10-31 08:32:04,completed,credit_card,,0
108019,595,2025-10-31 08:54:13,completed,credit_card,,0
108020,2111,2025-10-31 10:22:55,completed,apple_pay,,6.95
108021,2178,2025-10-31 17:06:28,completed,paypal,,0
108022,398,2025-10-31 19:31:15,completed,credit_card,,0
108023,1011,2025-10-31 20:05:32,completed,credit_card,,0
108024,1151,2025-10-31 20:55:48,returned,paypal,,0
108025,3032,2025-10-31 21:31:22,canceled,credit_card,,0
108026,473,2025-10-31 22:42:06,completed,paypal,,0
108027,2481,2025-11-01 07:11:37,completed,credit_card,,0
108028,48,2025-11-01 08:49:28,completed,credit_card,,6.95
108029,2426,2025-11-01 09:45:50,completed,credit_card,,0
108030,443,2025-11-01 09:50:42,completed,apple_pay,HOLIDAY20,0
108031,591,2025-11-01 10:19:35,completed,credit_card,,0
108032,2886,2025-11-01 11:27:38,completed,apple_pay,HOLIDAY20,6.95
108033,1170,2025-11-01 13:04:00,completed,credit_card,HOLIDAY20,0
108034,1416,2025-11-01 14:04:01,completed,apple_pay,HOLIDAY20,6.95
108035,3493,2025-11-01 14:22:03,completed,credit_card,WELCOME10,0
108036,266,2025-11-01 15:20:56,completed,apple_pay,,0
108037,1873,2025-11-01 16:57:40,completed,credit_card,WELCOME10,6.95
108038,301,2025-11-01 16:58:21,completed,credit_card,HOLIDAY20,0
108039,2388,2025-11-01 17:44:51,completed,credit_card,HOLIDAY20,6.95
108040,1992,2025-11-01 17:51:27,completed,credit_card,,6.95
108041,49,2025-11-01 19:04:08,completed,gift_card,HOLIDAY20,6.95
108042,3438,2025-11-01 19:56:23,completed,apple_pay,HOLIDAY20,0
108043,3388,2025-11-01 21:44:35,completed,credit_card,,0
108044,880,2025-11-01 21:49:57,completed,credit_card,HOLIDAY20,0
108045,1184,2025-11-01 22:18:24,completed,credit_card,,0
108046,1126,2025-11-02 06:18:49,canceled,credit_card,,0
108047,3009,2025-11-02 06:31:13,completed,apple_pay,HOLIDAY20,0
108048,2708,2025-11-02 09:00:59,completed,credit_card,HOLIDAY20,6.95
108049,3524,2025-11-02 09:40:24,completed,credit_card,,0
108050,2679,2025-11-02 10:53:20,completed,paypal,,0
108051,1569,2025-11-02 11:12:45,completed,credit_card,,0
108052,2126,2025-11-02 11:17:53,completed,credit_card,HOLIDAY20,0
108053,647,2025-11-02 12:42:15,completed,credit_card,,0
108054,1676,2025-11-02 12:47:06,completed,paypal,,0
108055,6,2025-11-02 13:45:09,completed,credit_card,,0
108056,2205,2025-11-02 14:02:26,completed,credit_card,HOLIDAY20,0
108057,1779,2025-11-02 15:42:08,completed,credit_card,,0
108058,3024,2025-11-02 15:42:18,completed,paypal,,0
108059,2478,2025-11-02 17:19:36,completed,credit_card,,0
108060,2739,2025-11-02 18:03:41,completed,credit_card,,6.95
108061,290,2025-11-02 18:59:58,returned,credit_card,HOLIDAY20,0
108062,657,2025-11-02 19:16:41,completed,credit_card,,0
108063,1026,2025-11-02 19:36:52,completed,paypal,HOLIDAY20,6.95
106989,333,2025-08-10 13:06:56,completed,credit_card,,6.95
108064,2782,2025-11-02 19:39:00,completed,gift_card,,0
108065,167,2025-11-02 21:51:51,completed,apple_pay,HOLIDAY20,0
108066,3250,2025-11-02 22:21:06,completed,paypal,,0
108067,1682,2025-11-03 07:32:25,completed,credit_card,,0
108068,522,2025-11-03 08:46:54,completed,credit_card,HOLIDAY20,0
108069,3141,2025-11-03 08:50:26,completed,paypal,HOLIDAY20,0
108070,2371,2025-11-03 09:14:11,completed,apple_pay,WELCOME10,0
108071,966,2025-11-03 09:26:50,completed,gift_card,WELCOME10,0
108072,231,2025-11-03 10:29:02,completed,credit_card,,0
108073,2111,2025-11-03 11:22:01,completed,paypal,,0
108074,1959,2025-11-03 12:17:05,completed,credit_card,HOLIDAY20,0
108075,1141,2025-11-03 13:50:32,completed,credit_card,,6.95
108076,1191,2025-11-03 13:56:14,completed,paypal,,0
108077,1989,2025-11-03 14:05:43,completed,credit_card,HOLIDAY20,6.95
108078,2679,2025-11-03 16:04:46,completed,credit_card,,6.95
108079,1839,2025-11-03 17:09:54,completed,credit_card,,0
108080,398,2025-11-03 17:47:29,completed,paypal,,0
108081,2620,2025-11-03 17:52:52,returned,credit_card,HOLIDAY20,0
108082,551,2025-11-03 19:11:12,completed,gift_card,,0
108083,2371,2025-11-03 19:45:38,completed,apple_pay,,0
108084,2924,2025-11-03 21:06:51,completed,credit_card,HOLIDAY20,6.95
108085,3275,2025-11-03 23:07:53,completed,credit_card,,6.95
108086,1913,2025-11-03 23:45:28,completed,paypal,HOLIDAY20,0
108087,150,2025-11-04 06:51:28,completed,paypal,,0
108088,2676,2025-11-04 07:27:40,completed,credit_card,HOLIDAY20,0
108089,3497,2025-11-04 07:58:33,completed,apple_pay,HOLIDAY20,0
108090,1452,2025-11-04 11:52:41,completed,paypal,,0
108091,3219,2025-11-04 12:03:03,completed,credit_card,HOLIDAY20,0
108092,405,2025-11-04 14:43:49,completed,credit_card,,0
108093,3032,2025-11-04 15:41:18,completed,apple_pay,HOLIDAY20,0
108094,1200,2025-11-04 16:29:21,completed,credit_card,,0
108095,2679,2025-11-04 16:40:11,completed,credit_card,HOLIDAY20,0
108096,2560,2025-11-04 17:29:56,returned,credit_card,HOLIDAY20,0
108097,905,2025-11-04 18:10:26,completed,apple_pay,,6.95
108098,496,2025-11-04 21:25:33,completed,credit_card,,0
108099,1243,2025-11-04 23:11:43,completed,credit_card,,6.95
108100,54,2025-11-04 23:13:30,returned,paypal,HOLIDAY20,0
108101,972,2025-11-05 07:48:47,completed,paypal,,0
108102,1870,2025-11-05 08:41:14,completed,credit_card,,0
108103,1605,2025-11-05 08:50:39,completed,credit_card,,6.95
108104,1599,2025-11-05 09:29:08,completed,paypal,,0
108105,1681,2025-11-05 10:03:50,completed,credit_card,HOLIDAY20,0
108106,1898,2025-11-05 10:14:45,completed,gift_card,,0
108107,185,2025-11-05 10:16:54,completed,credit_card,HOLIDAY20,6.95
108108,1732,2025-11-05 10:31:45,completed,credit_card,HOLIDAY20,0
108109,3595,2025-11-05 13:31:21,completed,credit_card,,0
108110,3177,2025-11-05 14:06:50,completed,apple_pay,,6.95
108111,1436,2025-11-05 14:38:00,completed,credit_card,,0
108112,1992,2025-11-05 17:56:04,completed,credit_card,HOLIDAY20,6.95
108113,3411,2025-11-05 18:19:21,completed,credit_card,,0
108114,2828,2025-11-05 20:02:50,completed,credit_card,HOLIDAY20,6.95
108115,1767,2025-11-05 20:58:52,completed,apple_pay,,0
108116,3122,2025-11-05 21:01:40,completed,credit_card,HOLIDAY20,0
108117,2361,2025-11-05 21:13:26,completed,credit_card,HOLIDAY20,0
108118,3564,2025-11-05 23:22:45,completed,gift_card,WELCOME10,6.95
108119,135,2025-11-06 07:50:22,completed,credit_card,,0
108120,1376,2025-11-06 08:00:56,completed,credit_card,,0
108121,135,2025-11-06 08:52:41,completed,credit_card,,0
108122,2743,2025-11-06 08:58:40,completed,paypal,,0
108123,456,2025-11-06 11:02:46,completed,gift_card,HOLIDAY20,0
108124,2877,2025-11-06 12:28:47,completed,gift_card,HOLIDAY20,0
108125,3334,2025-11-06 15:34:20,completed,paypal,,0
108126,2867,2025-11-06 16:22:59,completed,credit_card,HOLIDAY20,0
108127,1213,2025-11-06 17:45:24,completed,paypal,HOLIDAY20,0
108128,3420,2025-11-06 19:09:10,completed,gift_card,HOLIDAY20,0
108129,2460,2025-11-06 20:07:53,completed,paypal,HOLIDAY20,6.95
108130,2314,2025-11-06 21:15:22,completed,credit_card,HOLIDAY20,6.95
108131,2245,2025-11-06 21:40:24,completed,paypal,,0
108132,2562,2025-11-06 23:22:57,completed,paypal,,0
108133,948,2025-11-07 07:01:33,completed,credit_card,HOLIDAY20,0
108134,1898,2025-11-07 08:01:41,completed,apple_pay,,6.95
108135,1707,2025-11-07 08:36:49,completed,credit_card,HOLIDAY20,6.95
108136,1648,2025-11-07 09:36:32,completed,credit_card,,6.95
108137,1380,2025-11-07 10:24:53,completed,credit_card,,0
108138,1241,2025-11-07 12:15:41,returned,gift_card,,0
108139,2194,2025-11-07 14:36:56,completed,paypal,,0
108140,475,2025-11-07 15:47:18,completed,credit_card,,0
108141,983,2025-11-07 16:40:53,completed,credit_card,HOLIDAY20,0
108142,934,2025-11-07 17:18:56,completed,credit_card,HOLIDAY20,0
108143,1865,2025-11-07 18:26:42,completed,credit_card,HOLIDAY20,0
108144,1246,2025-11-07 19:09:43,completed,paypal,,0
108145,301,2025-11-07 22:41:44,completed,credit_card,,0
108146,3358,2025-11-07 23:21:07,completed,apple_pay,WELCOME10,0
108147,2741,2025-11-08 06:47:09,completed,credit_card,HOLIDAY20,0
108148,3014,2025-11-08 06:53:45,completed,apple_pay,,0
108149,3139,2025-11-08 07:33:02,completed,credit_card,,0
108150,2911,2025-11-08 07:42:03,completed,credit_card,,0
108151,1400,2025-11-08 10:51:15,completed,credit_card,HOLIDAY20,0
108152,564,2025-11-08 11:16:21,completed,credit_card,,0
108153,1044,2025-11-08 11:29:19,completed,paypal,,0
108154,1633,2025-11-08 11:45:36,completed,paypal,HOLIDAY20,0
108155,3339,2025-11-08 13:15:22,completed,credit_card,,6.95
108156,2245,2025-11-08 13:15:27,completed,apple_pay,,6.95
108157,1210,2025-11-08 13:51:00,completed,apple_pay,,0
108158,1998,2025-11-08 14:16:36,returned,credit_card,,6.95
108159,2279,2025-11-08 14:40:14,completed,credit_card,,0
108160,3569,2025-11-08 15:07:07,completed,credit_card,,0
108161,301,2025-11-08 15:09:43,completed,credit_card,,6.95
108162,1427,2025-11-08 17:15:33,completed,credit_card,HOLIDAY20,0
108163,2437,2025-11-08 18:19:16,completed,gift_card,WELCOME10,0
108164,519,2025-11-08 19:14:59,completed,apple_pay,,6.95
108165,1926,2025-11-08 19:28:06,canceled,credit_card,HOLIDAY20,0
108166,1582,2025-11-08 19:51:12,completed,credit_card,,0
108167,2283,2025-11-08 20:58:12,completed,apple_pay,,6.95
108168,2867,2025-11-08 21:05:38,completed,apple_pay,HOLIDAY20,6.95
108169,1185,2025-11-08 22:21:18,completed,paypal,HOLIDAY20,6.95
108170,514,2025-11-08 23:06:55,completed,apple_pay,HOLIDAY20,0
108171,3275,2025-11-08 23:30:08,completed,apple_pay,,0
108172,1813,2025-11-09 06:46:26,completed,paypal,,0
108173,980,2025-11-09 08:53:33,completed,credit_card,,6.95
108174,1864,2025-11-09 10:25:03,completed,apple_pay,,6.95
108175,672,2025-11-09 10:59:29,completed,credit_card,,0
108176,94,2025-11-09 12:16:19,completed,credit_card,,6.95
108177,364,2025-11-09 12:42:08,completed,credit_card,,6.95
108178,2769,2025-11-09 13:32:26,completed,apple_pay,HOLIDAY20,0
108179,2110,2025-11-09 14:54:23,completed,credit_card,,0
108180,2743,2025-11-09 15:34:46,completed,credit_card,,0
108181,13,2025-11-09 15:38:35,completed,credit_card,HOLIDAY20,0
108182,788,2025-11-09 16:27:32,completed,credit_card,HOLIDAY20,0
108183,2197,2025-11-09 17:18:27,canceled,apple_pay,HOLIDAY20,6.95
108184,3133,2025-11-09 17:23:47,completed,credit_card,,0
108185,2891,2025-11-09 17:35:36,completed,paypal,,0
108186,3278,2025-11-09 18:25:24,completed,credit_card,HOLIDAY20,6.95
108187,1676,2025-11-09 21:13:26,completed,paypal,HOLIDAY20,0
108188,2743,2025-11-09 21:19:51,completed,apple_pay,,0
108189,2995,2025-11-09 22:07:20,completed,credit_card,,0
108190,2831,2025-11-09 22:56:44,completed,credit_card,HOLIDAY20,0
108191,1551,2025-11-09 23:39:48,completed,credit_card,,0
108192,2414,2025-11-10 07:56:04,completed,credit_card,,0
108193,1652,2025-11-10 08:21:34,completed,credit_card,,0
108194,971,2025-11-10 08:50:24,completed,credit_card,HOLIDAY20,6.95
108195,2148,2025-11-10 09:03:54,completed,credit_card,,0
108196,2391,2025-11-10 10:52:12,completed,paypal,HOLIDAY20,0
108197,2577,2025-11-10 10:59:40,completed,paypal,,0
108198,2088,2025-11-10 11:07:35,completed,credit_card,,0
108199,1532,2025-11-10 11:52:36,completed,credit_card,,0
108200,1340,2025-11-10 13:05:55,completed,credit_card,,0
108201,2695,2025-11-10 13:41:28,completed,paypal,,0
108202,302,2025-11-10 14:17:03,canceled,apple_pay,,0
108203,969,2025-11-10 16:50:47,completed,credit_card,,6.95
108204,1300,2025-11-10 18:12:22,completed,apple_pay,,0
108205,2096,2025-11-10 18:35:04,completed,credit_card,,0
108206,2086,2025-11-10 20:42:06,completed,apple_pay,HOLIDAY20,0
108207,2185,2025-11-10 21:47:13,returned,credit_card,HOLIDAY20,0
108208,1951,2025-11-10 21:52:35,completed,paypal,,0
108209,1518,2025-11-10 22:13:14,completed,credit_card,,0
108210,3496,2025-11-10 23:37:12,completed,paypal,,0
108211,594,2025-11-11 06:16:14,completed,credit_card,,6.95
108212,1730,2025-11-11 06:50:25,completed,apple_pay,,0
108213,2643,2025-11-11 09:14:49,completed,credit_card,,6.95
108214,2695,2025-11-11 10:57:05,completed,credit_card,HOLIDAY20,0
108215,1153,2025-11-11 11:30:11,canceled,apple_pay,HOLIDAY20,0
108216,2775,2025-11-11 11:35:29,completed,apple_pay,,0
108217,407,2025-11-11 12:00:31,completed,paypal,HOLIDAY20,0
108218,1874,2025-11-11 13:42:25,completed,credit_card,HOLIDAY20,6.95
108219,3177,2025-11-11 16:55:01,completed,credit_card,,0
108220,2391,2025-11-11 17:12:16,completed,credit_card,HOLIDAY20,0
108221,682,2025-11-11 18:18:39,completed,credit_card,,0
108222,2743,2025-11-11 18:21:31,canceled,paypal,HOLIDAY20,0
108223,3564,2025-11-11 19:22:29,completed,paypal,,0
108224,1300,2025-11-11 20:50:14,completed,credit_card,,0
108225,1659,2025-11-11 20:57:28,completed,paypal,WELCOME10,6.95
108226,2615,2025-11-11 21:08:22,returned,apple_pay,HOLIDAY20,0
108227,2538,2025-11-12 08:16:17,completed,credit_card,HOLIDAY20,0
108228,1764,2025-11-12 08:29:20,completed,credit_card,,6.95
108229,1200,2025-11-12 08:31:03,completed,gift_card,,0
108230,13,2025-11-12 08:49:32,completed,credit_card,,0
108231,1468,2025-11-12 08:59:56,completed,credit_card,,0
108232,2865,2025-11-12 09:13:27,completed,credit_card,,6.95
108233,2320,2025-11-12 09:51:33,completed,credit_card,HOLIDAY20,0
108234,2900,2025-11-12 09:59:02,completed,credit_card,HOLIDAY20,0
108235,1913,2025-11-12 11:01:50,returned,paypal,HOLIDAY20,6.95
108236,3468,2025-11-12 16:38:53,completed,credit_card,,0
108237,3278,2025-11-12 17:39:13,completed,credit_card,,0
108238,1803,2025-11-12 17:40:36,completed,credit_card,,6.95
108239,3320,2025-11-12 19:19:10,returned,credit_card,WELCOME10,6.95
108240,1767,2025-11-12 19:27:55,completed,credit_card,,0
108241,2884,2025-11-12 23:32:27,completed,paypal,,0
108242,3275,2025-11-12 23:36:30,canceled,paypal,HOLIDAY20,0
108243,1801,2025-11-13 06:08:33,returned,credit_card,,0
108244,1376,2025-11-13 08:25:56,completed,paypal,,0
108245,41,2025-11-13 08:56:31,completed,apple_pay,,0
108246,2588,2025-11-13 10:47:09,completed,credit_card,HOLIDAY20,6.95
108247,3358,2025-11-13 13:36:50,completed,paypal,,0
108248,405,2025-11-13 13:38:34,completed,credit_card,HOLIDAY20,0
108249,1505,2025-11-13 15:43:59,completed,credit_card,HOLIDAY20,0
108250,1005,2025-11-13 16:52:14,completed,apple_pay,,6.95
103810,89,2024-12-05 08:26:35,completed,credit_card,HOLIDAY20,0
108251,721,2025-11-13 21:43:51,returned,credit_card,HOLIDAY20,6.95
108252,2911,2025-11-14 09:52:48,completed,credit_card,,0
108253,1173,2025-11-14 11:27:38,completed,credit_card,HOLIDAY20,0
108254,2205,2025-11-14 14:19:56,completed,paypal,,0
108255,235,2025-11-14 15:08:14,completed,credit_card,,0
108256,2348,2025-11-14 17:36:01,completed,credit_card,HOLIDAY20,6.95
108257,2170,2025-11-14 17:46:48,canceled,apple_pay,,0
108258,2243,2025-11-14 17:51:53,completed,apple_pay,HOLIDAY20,6.95
108259,3187,2025-11-14 18:58:44,completed,apple_pay,HOLIDAY20,0
108260,579,2025-11-14 20:23:20,completed,credit_card,HOLIDAY20,0
108261,231,2025-11-14 21:08:44,completed,paypal,,0
108262,2283,2025-11-14 21:46:31,completed,paypal,,6.95
108263,1451,2025-11-14 23:04:10,completed,credit_card,,0
108264,488,2025-11-15 07:30:46,completed,apple_pay,,0
108265,2590,2025-11-15 08:27:43,completed,apple_pay,,0
108266,3305,2025-11-15 08:52:51,completed,paypal,,0
108267,2433,2025-11-15 09:07:18,completed,credit_card,HOLIDAY20,0
108268,1778,2025-11-15 10:07:04,completed,credit_card,,6.95
108269,721,2025-11-15 11:24:23,completed,credit_card,HOLIDAY20,0
108270,1311,2025-11-15 13:12:25,completed,credit_card,HOLIDAY20,0
108271,3413,2025-11-15 14:21:07,returned,credit_card,HOLIDAY20,0
108272,1149,2025-11-15 15:51:24,completed,credit_card,,0
108273,2901,2025-11-15 16:17:07,completed,apple_pay,,0
108274,3588,2025-11-15 16:56:25,completed,apple_pay,,0
108275,3216,2025-11-15 18:48:26,completed,credit_card,HOLIDAY20,0
108276,2086,2025-11-15 19:18:23,completed,credit_card,,0
108277,2151,2025-11-15 19:34:37,completed,credit_card,,6.95
108278,1328,2025-11-15 19:38:36,completed,apple_pay,,0
108279,1463,2025-11-15 20:22:40,completed,credit_card,HOLIDAY20,0
108280,1718,2025-11-15 20:51:03,completed,credit_card,HOLIDAY20,0
108281,2859,2025-11-15 21:41:05,completed,credit_card,HOLIDAY20,6.95
108282,1835,2025-11-15 22:21:25,completed,gift_card,,6.95
108283,307,2025-11-16 06:33:29,canceled,credit_card,,0
108284,2828,2025-11-16 08:11:38,completed,credit_card,WELCOME10,0
108285,2110,2025-11-16 08:17:40,completed,credit_card,,0
108286,803,2025-11-16 09:06:00,completed,credit_card,,0
108287,1141,2025-11-16 09:18:58,completed,credit_card,HOLIDAY20,0
108288,1658,2025-11-16 10:09:06,completed,credit_card,,0
108289,1460,2025-11-16 10:11:51,completed,apple_pay,HOLIDAY20,0
108290,1666,2025-11-16 10:33:35,completed,paypal,,0
108291,2487,2025-11-16 11:11:54,completed,credit_card,,0
108292,721,2025-11-16 11:12:10,completed,credit_card,HOLIDAY20,6.95
108293,3554,2025-11-16 11:41:17,completed,apple_pay,HOLIDAY20,6.95
108294,1926,2025-11-16 12:20:40,completed,credit_card,,0
108295,1659,2025-11-16 13:29:10,completed,credit_card,,0
108296,1710,2025-11-16 13:47:26,completed,apple_pay,HOLIDAY20,6.95
108297,557,2025-11-16 13:48:41,completed,credit_card,,0
108298,3219,2025-11-16 14:42:27,completed,credit_card,,0
108299,443,2025-11-16 16:06:11,completed,credit_card,HOLIDAY20,6.95
108300,3248,2025-11-16 16:38:52,completed,credit_card,,0
108301,1256,2025-11-16 17:30:17,returned,paypal,,0
108302,2887,2025-11-16 18:17:22,completed,credit_card,HOLIDAY20,0
108303,13,2025-11-16 18:22:14,completed,credit_card,,0
108304,1230,2025-11-16 18:50:09,completed,apple_pay,,0
108305,2877,2025-11-16 19:15:57,completed,credit_card,HOLIDAY20,0
108306,2227,2025-11-16 20:32:40,completed,paypal,HOLIDAY20,0
108307,2375,2025-11-16 20:47:03,completed,credit_card,,0
108308,1632,2025-11-16 23:50:23,completed,apple_pay,HOLIDAY20,6.95
108309,3503,2025-11-17 09:33:40,returned,credit_card,,0
108310,863,2025-11-17 11:47:01,completed,paypal,,0
108311,225,2025-11-17 12:17:40,completed,credit_card,HOLIDAY20,6.95
108312,1466,2025-11-17 13:15:47,completed,credit_card,,0
108313,1360,2025-11-17 14:22:47,completed,credit_card,,0
108314,2856,2025-11-17 15:17:15,completed,paypal,,0
108315,1693,2025-11-17 15:25:38,completed,credit_card,,0
108316,1589,2025-11-17 18:53:44,completed,credit_card,WELCOME10,0
108317,123,2025-11-17 19:27:56,completed,credit_card,,0
108318,2013,2025-11-17 19:57:02,completed,credit_card,,0
108319,3177,2025-11-17 20:18:38,completed,apple_pay,HOLIDAY20,6.95
108320,1248,2025-11-17 21:44:28,completed,credit_card,,0
108321,487,2025-11-17 22:09:08,completed,paypal,,6.95
108322,489,2025-11-17 22:59:34,canceled,credit_card,HOLIDAY20,0
108323,1875,2025-11-17 23:11:00,completed,credit_card,,0
108324,2013,2025-11-17 23:43:00,completed,apple_pay,HOLIDAY20,0
108325,13,2025-11-17 23:45:07,completed,credit_card,HOLIDAY20,6.95
108326,462,2025-11-18 06:20:05,completed,paypal,,0
108327,3452,2025-11-18 06:29:21,completed,credit_card,,0
108328,407,2025-11-18 06:49:03,completed,credit_card,,0
108329,2867,2025-11-18 06:56:37,completed,credit_card,HOLIDAY20,0
108330,1250,2025-11-18 08:10:38,completed,credit_card,HOLIDAY20,0
108331,1633,2025-11-18 08:22:52,completed,credit_card,,6.95
108332,1061,2025-11-18 10:03:48,completed,credit_card,,0
108333,1443,2025-11-18 10:57:13,completed,paypal,,0
108334,594,2025-11-18 11:39:04,completed,apple_pay,HOLIDAY20,0
108335,1865,2025-11-18 15:26:03,completed,credit_card,HOLIDAY20,0
108336,3375,2025-11-18 15:35:14,completed,credit_card,,0
108337,2743,2025-11-18 15:45:23,completed,apple_pay,HOLIDAY20,0
108338,2982,2025-11-18 17:06:22,completed,gift_card,,0
108339,2828,2025-11-18 18:52:26,completed,credit_card,HOLIDAY20,0
108340,1297,2025-11-18 20:17:16,completed,credit_card,,0
108341,3429,2025-11-18 20:35:13,completed,paypal,HOLIDAY20,0
108342,2613,2025-11-18 21:28:53,completed,credit_card,HOLIDAY20,6.95
108343,2679,2025-11-18 21:53:39,completed,gift_card,,0
108344,521,2025-11-18 22:31:38,completed,credit_card,,6.95
108345,295,2025-11-18 23:33:54,completed,paypal,,0
108346,101,2025-11-18 23:38:33,completed,credit_card,,0
108347,2434,2025-11-19 07:02:14,completed,credit_card,,0
108348,3122,2025-11-19 07:59:28,completed,credit_card,,6.95
108349,2151,2025-11-19 08:04:04,completed,credit_card,,0
108350,1328,2025-11-19 08:07:52,completed,credit_card,,0
108351,2433,2025-11-19 10:12:37,completed,credit_card,HOLIDAY20,0
108352,2227,2025-11-19 10:36:27,completed,paypal,HOLIDAY20,0
108353,2884,2025-11-19 12:52:43,completed,credit_card,,0
108354,2857,2025-11-19 13:02:25,completed,credit_card,,0
108355,1443,2025-11-19 14:12:26,completed,credit_card,,0
108356,213,2025-11-19 15:33:10,completed,credit_card,HOLIDAY20,0
108357,1227,2025-11-19 15:52:37,completed,gift_card,,0
108358,2786,2025-11-19 16:12:03,completed,credit_card,HOLIDAY20,0
108359,943,2025-11-19 16:57:59,completed,apple_pay,HOLIDAY20,6.95
108360,445,2025-11-19 17:40:56,completed,credit_card,HOLIDAY20,6.95
108361,1073,2025-11-19 17:41:31,completed,credit_card,,0
108362,1974,2025-11-19 20:54:33,completed,apple_pay,,0
108363,2062,2025-11-19 21:52:03,completed,paypal,,0
108364,319,2025-11-20 06:02:30,completed,credit_card,,0
108365,2679,2025-11-20 07:12:19,returned,apple_pay,,0
108366,2164,2025-11-20 07:15:46,completed,credit_card,,0
108367,2008,2025-11-20 07:43:19,completed,apple_pay,,0
108368,1961,2025-11-20 07:56:35,completed,credit_card,,0
108369,549,2025-11-20 08:48:56,completed,credit_card,HOLIDAY20,0
108370,579,2025-11-20 12:59:29,completed,paypal,,0
108371,1536,2025-11-20 14:08:43,completed,credit_card,HOLIDAY20,6.95
108372,2911,2025-11-20 14:18:05,completed,credit_card,,0
108373,266,2025-11-20 14:48:33,completed,credit_card,,0
108374,849,2025-11-20 16:53:21,completed,paypal,HOLIDAY20,0
108375,2658,2025-11-20 16:57:04,completed,apple_pay,,0
101813,464,2024-06-23 07:28:13,completed,credit_card,,0
108376,2191,2025-11-20 18:09:58,completed,credit_card,,0
108377,2457,2025-11-20 19:13:45,completed,apple_pay,HOLIDAY20,6.95
108378,1622,2025-11-20 19:30:42,completed,apple_pay,,0
108379,2273,2025-11-20 22:29:54,returned,credit_card,HOLIDAY20,0
108380,94,2025-11-20 23:15:55,canceled,credit_card,,0
108381,2538,2025-11-21 06:04:05,completed,credit_card,HOLIDAY20,0
108382,675,2025-11-21 07:25:25,completed,credit_card,HOLIDAY20,0
108383,1532,2025-11-21 07:27:23,canceled,credit_card,HOLIDAY20,0
108384,1564,2025-11-21 07:56:08,completed,gift_card,,0
108385,2620,2025-11-21 08:40:41,completed,credit_card,HOLIDAY20,0
108386,2302,2025-11-21 09:03:13,completed,paypal,HOLIDAY20,6.95
108387,398,2025-11-21 09:57:08,completed,credit_card,HOLIDAY20,6.95
108388,752,2025-11-21 10:52:54,completed,credit_card,HOLIDAY20,6.95
108389,1026,2025-11-21 11:21:03,completed,paypal,HOLIDAY20,0
108390,1487,2025-11-21 15:10:03,completed,paypal,,0
108391,938,2025-11-21 15:31:45,completed,credit_card,,0
108392,3429,2025-11-21 18:04:22,completed,apple_pay,,0
108393,3597,2025-11-21 18:07:01,completed,paypal,,0
108394,2857,2025-11-21 20:37:21,completed,credit_card,WELCOME10,0
108395,1815,2025-11-21 21:41:29,completed,credit_card,HOLIDAY20,0
108396,2271,2025-11-21 22:32:39,completed,gift_card,,0
108397,302,2025-11-22 09:27:39,completed,credit_card,,0
108398,1003,2025-11-22 09:43:13,completed,credit_card,,0
108399,2039,2025-11-22 10:11:49,completed,credit_card,,0
108400,2379,2025-11-22 10:53:24,completed,credit_card,,6.95
108401,3347,2025-11-22 11:24:13,completed,apple_pay,,6.95
108402,3452,2025-11-22 11:27:26,completed,credit_card,HOLIDAY20,0
108403,3392,2025-11-22 12:00:30,completed,paypal,HOLIDAY20,0
108404,1376,2025-11-22 14:43:28,completed,credit_card,,0
108405,2232,2025-11-22 15:00:34,completed,gift_card,,0
108406,2939,2025-11-22 17:44:48,completed,paypal,,0
108407,678,2025-11-22 17:45:09,completed,credit_card,,0
108408,1040,2025-11-22 18:00:01,completed,credit_card,HOLIDAY20,0
108409,728,2025-11-22 19:47:17,completed,apple_pay,,0
108410,1648,2025-11-22 20:07:34,completed,paypal,HOLIDAY20,6.95
108411,2492,2025-11-22 21:06:12,completed,paypal,HOLIDAY20,0
108412,2302,2025-11-22 21:42:17,completed,credit_card,,0
108413,3530,2025-11-22 22:52:22,completed,paypal,,0
108414,2292,2025-11-23 06:10:03,completed,apple_pay,HOLIDAY20,0
108415,1267,2025-11-23 07:41:18,completed,credit_card,HOLIDAY20,0
108416,1168,2025-11-23 09:08:40,completed,apple_pay,,6.95
108417,2185,2025-11-23 09:08:51,completed,credit_card,HOLIDAY20,0
108418,886,2025-11-23 11:26:54,completed,paypal,,0
108419,2097,2025-11-23 11:57:57,completed,credit_card,HOLIDAY20,0
108420,3275,2025-11-23 12:45:49,canceled,paypal,,0
108421,2383,2025-11-23 16:38:49,completed,credit_card,,6.95
